sentiment,review_body,product_category
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Very pretty  romantic,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
1,This robe is exactly what i was looking for.  it's perfect for lounging around while getting ready and also good for post-shower while i'm still drying off.  it is a little shorter than it looks on the model  but that's fine for me.  only downside is that it has to be hand washed.,Sleep
1,Wanted a cooler weather casual weekend errand dress and this is very confortable to wear with artistic leggings and tall boots. pockets are always handy and it is easy to style with a contrast scarf or long necklace. for added warmth can add a full slip or wear alone in spring with sandals. received numerous compliments wearing the first time  so purchased the navy one several weeks later. anticipate wearing these dresses often and when the cotton finally wears down will use as a nightgown. love,Sleep
1,I've been looking for a nice affordable robe for awhile and this is the one! it's so soft and the design makes you feel fancy when you wear it. perfect for lounging doing my nails or wearing a face mask.,Sleep
1,I saw this in the store and had to try it on. luckily i grabbed a couple sizes before heading to the dressing room since i thought it looked large but wanted to get the best look. i normally wear a large in most retailer items and if you want a really roomy look you could go for your normal size but i liked it a little more fitted and ended up getting a small. i plan to wear it over jeans or leggings. the delicate embroidery and details are so pretty. the stick out sides look a little funny but if,Sleep
1,Love this jacket. it's soft and a beautiful shade of ivory. perfect for casual wear with a pair of black jeans  while still maintaining an elegant look.,Sleep
1,This robe is such a pretty design. very flowy- runs slightly large in my opinion but was so cute i decided to keep it!,Sleep
1,I bought this during the 25% off dress sale  but alas it is a chemise and not a dress. nevertheless i love it. in a smaller size (i exchanged an xs for an xxs) it is much more flattering and has more shape. the different fabrics make it interesting and fun.,Sleep
1,George venson of vousta has designed a pair of pajama bottoms that are beautifully designed & comfy to lounge & sleep in. they are a light weight flannel that fit true to size & wash extremely well. the design on these pj's are like no other; a white background with red birds. polar bears  deer  all with tree branches running through the length of the pant. they're just delightful. you must try them!,Sleep
1,I ordered this top in my normal size medium  and it was very large. i am 160 lbs  36b  size 8 top and 12 bottom. it was so pretty  that i took a chance and reordered it in a small. the small on me fits just like the model in the picture. it's pretty lightweight  but is not see through. it is a very wide v-neck  but i am small on top  so it does not bother me. it's such a comfy yet sexy top!,Sleep
-1,This looks so gorgeous on the model on the site  so i ordered it online. it was incredibly frumpy when i tried it on. looks like i took a floor rug  cut a hole in the middle and slipped it over my head. the sweater itself is so pretty  its just too bad it falls so awkwardly on me. i normally wear a small so i ordered the xs/s and the sleeves still fall past my thumbs. its kind of itchy too. will be returning this asap.,Sweaters
-1,I made the mistake of ordering without checking the reviews. cute design but not as comfy as it looks. returned immediately.,Sweaters
-1,"This top is really beautiful  but looks absolutely horrible on my 5'9"" apple shaped body. in the words of my husband  i looked like a star trek villain.",Sweaters
-1,I wanted to love this sweater but the fit is just awkward. it is very short and box and ends up being very short in the back. i am going to return this item.,Sweaters
-1,The minute i put this sweater on  i couldn't wait to take it off. it was way too scratchy for me. so  for those with any type of sensitivity to wool  this is not the sweater for you. otherwise  i thought the design was quite cute.,Sweaters
-1,I agree with the reviewer that said this product photo is misleading! you can't possibly wear this sweater off the shoulder as pictured! it does however provide a great fit  i sized down from large to medium...and the brown color is really pretty!,Sweaters
-1,This is huge. i understand that's the style  but it looked like i was wearing my husband's size xxl. i tried to imagine a really cold day when all that extra fabric would be nice... but then it started to itch  and itch and itch!,Sweaters
-1,This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,Sweaters
-1,"This tunic only barely resembles the photo in person.  first  the color is much less saturated and more orangey than it appears in the photos  second  it's huge. i'm 5'4"" and typically wear 2 or 4p in retailerpolgies' shirts/dresses. i ordered the sp and the dress was at least 1.5 times wider than it needed to be. it hung off me completely boxy and shapeless; and the style doesn't really lend itself to use with a belt.",Sweaters
0,5'1'' 43-31-43. i really wanted to love this coat: the material is nice  the green color is dark and rich  it has a hood. however  the cut is bad for me (and probably a lot of other people). the shoulders were cut too wide and impeded movement  and the bust and hips were cut too tight  overall it was just boxy. i have another boiled wool coat that i bought at retailer about 7 years ago and though it's cut oversize like this one  it has a much fuller sweep  so the proportions still seem right. also,Sweaters
0,I love the idea of this top.  i had reservations when i ordered it d/t the large armholes but i envisioned wearing my cute cropped pilcro jean jacket with it.  it turned out to be a disappointment.  the armholes are gigantic and the sweater itself did not fit as on the model.  the front was much shorter and wider and basically stuck out from my body.  for reference  i ordered the xxsp.  sizing up might have lengthened the front but would have exacerbated the armhole problem.,Sweaters
0,Not flattering if your have large top. made well and very cute for thin no boob person,Sweaters
0,Runs shorter than i expected.  i purchased on line but will be returning it for a larger size.,Sweaters
0,Love the color  cut  and weight (its like a fleece-weight coat  but longer and more appropriate for an office.)  within two wears one of the buttons popped off.  within three wears  one of the back shoulder seams had split.  this coat is lovely but shoddily made. worth it with a discount and if you know how to hand-sew  because minor repairs will be in your future. it is so beautiful but not worth full price at this build quality.,Sweaters
0,Close but no cigar...  the design and color were cute.  the sweater itself was too warm for me  and itchy.  the top fit snugly in the chest and shoulders but it came out a little strangely at the bottom  it almost had strange fold in the front.  look closely at some of the photos and you'll see what i mean.  sadly it went back.,Sweaters
0,I ordered this in a m and it was just a big boxy tent. i really wanted to love it since the length is good for leggings and throwing on to cart kids around. it just was so big and had no shape at all. it's possible i should have sized down to a small  but i'm sending it back.,Sweaters
0,Runs a size big unless you want it really boxy. felt the matl was flimsy and would prob pill soon. turquoise was a pretty color but returning this one.,Sweaters
0,Very lovely sweater - lightweight with cute detailing at the side of the waist  sweet but not saccharine bow at the back of the neck. i really wanted to love this sweater  but it had to go back because it looked  um  used. pilling along the arms before i even got to wear it? it got returned  sadly.,Sweaters
1,I am six feet tall and this sweater is a perfect fit for tunic length over skinny jeans. if you are shorter i assume it would be longer. i bought the green color which is a beautiful dark hunter green. the bodice is fitted and doesn't show any bra straps and the bottom is slightly loose and forgiving . love this sweater!,Sweaters
1,I love how this sweater fits. i was reluctant to get it because i thought it would be boxy  but it's a perfect length  especially for a higher waisted pants or jeans. the fabric is super soft. i only gave it four stars because i thought it was going to be grey  but it's more like a marled black/white  80s-style color.,Sweaters
1,After reading the reviews i was hoping to be able to try this on in store. i was able to try on a xxs and a xs in the store on the sale rack. i tried both on and i usually will take an xs or small in sweaters. funny  but the xxs seemed to be a little longer in the front and the fit is nicer on me. after reading others review of this sweater i thought for sure it would be super short on the xxs but it wasn't. just goes to show you should always try on first! i did not feel that the sleeves were l,Sweaters
1,I am a 34dd so i purchased the small in green  hoping for a more fitted silhouette. i got what i wanted and it looked great overall. except for the chest. it just sort of mashed my chest down in a very unflattering way. but despite all that i almost kept the coat because it was so soft and warm and beautiful. and sturdy! i could have sized up for a better fit in the chest but then it would have been boxy and we hourglass shaped ladies know how poorly that works out. wish this would have worked b,Sweaters
1,Love the overall design especially the tie on the back. i know it will become a favorite. i do wish it were a tad longer though.,Sweaters
1,This is the perfect warm cozy boho sweater. the blue trim really stands out and brightens up the grey. this sweater will look cute over any outfit  or with jeans. i have long arms  and the sleeves almost cover my hands  which i really like. i highly recommend this  especially at 20% off!,Sweaters
1,This sweater looks just as pictured on the model. its very warm though even with cropped sleeves. i ordered a large and it was true to size but roomy. i liked this top very much but is thicker than seems. outer grey material isn't very pleasant & itchy  however the bottom portion is an underneath gown and attached to sleeves inside so its very soft on touch.,Sweaters
1,Great sweater coat! i bought the camel color and it looks so good over all black. it runs large. i usually buy a medium in sweaters but his one i bought the small. it is very unique and a cool take on a peacoat.,Sweaters
1,This reminds me a bit of a vintage tennis sweater: wide-rib  v-neck; loose-fitting. nice creamy cotton blend. size was a bit hard to gauge. this sweater is long (lower hip length) and has dolman sleeves  so it has a quite roomy fit. however  i ordered the xs/s (my normal size)  and it is scaled proportionately  so the fit is true.,Sweaters
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,L space is frustrating. i wear a 0/2 top but with 32d's i tried a large in this bikini top because from past experience with l space they run small. there's just zero support. the tie design helps secure the girls in place  but also flattens them out if you tie it tight enough so you don't spill out.,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,I was really excited to receive this caftan  but it looked very strange on my body. i have small shoulders and the xs was still very big on me. there's also a seam along the sides that made me look boxy. the quality is really great  but i thought that the color seemed a tad bit darker/muted than pictured.,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
1,Best bathing suit bottoms ever. low-rise doesn't work forever  and this bottom is perfect if you want a little more coverage without being too mom-ish. the ruching gives it a really cute retro feel (as opposed to a granny panties feel). my usual size small fits great  and i definitely did not have the problem another reviewer did with it coming up past the belly button (it hits me right where it hits the model in the photo). i just wish they made it in more prints! there are some really cute top,Swim
1,Great colors! somewhat odd fit but it works. don't love the bell on the tassel so i need to find some way to get that off  but otherwise i love it and i am definitely keeping!,Swim
1,This swimsuit is so beautiful and fits wonderfully and is very flattering. comfortable fit as well. love it!,Swim
1,I am so excited about this swimsuit. i have never felt so good in a bathing suit. it's sexy without being too revealing. the fit is perfect. i absolutely love it!,Swim
1,This is perfect if you are looking for comfort and style in the same bathing suit.,Swim
1,I wish this came in a petite size! i'm going to do my best to add some stitches in the ruching to keep the middle taught. i'm busty (32 ddd) and the suit had plenty of coverage and lift. i will need to make additional loops in the back latch but this piece is worth all the extra work. i was surprised this worked so well for a short curvy figure. i ordered a medium.,Swim
1,"I ordered this top in a size 'm' as i heard mara hoffman runs small. the size chart on her site would have me order a size 's' as i have a 33"" bust (33-25-~37). however  my bra size is a 30d or 32c and the size m is what fit. therefore a m might also fit a 34b and a 36a as the back is adjustable. it even stays up without the halter which is highly unusual for me.    the only negative that really disappointed me is that the patterns are not quite symmetrical as i expect from this brand and from t",Swim
1,I love this suit. it is a really cute color way & stripe and the fabric is nice  but... i ordered an xl. i have 20-30 extra pounds on me leftover from my last child. i am currently wearing a 10 or a 12. this suit would be great for a thinner girl  but i could not wear this suit to the family pool. the bottom is cut kind of skimpy and the breast area does not have much support. this xl would be a better fit on an 8-10. it will need to go back.,Swim
1,I love seafolly boyleg bathing suits. i find them very flattering and just universally appealing. this one has beautiful summery design as well. i found it to be running slightly smaller than plain colored editions of this suit. i normally wear size 6 (us size) of this suit  but this particular design 6 was too small and had to exchange for 8(us) which fits perfect.,Swim
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,I love the style and look oft this blouse but the fit is a bit off for me. i'm usually either a l or xl. i don't think it came in an xl so i decided to give the l a shot. i would say it runs roomy except through the arms. i found the arms to run strangely tight...and it's not an area i usually have a problem with. the body skimmed nicely over my trouble spots (middle). i found the neckline very flattering and it laid nicely over by dd bust. the v is deep but you don't feel overexposed.     the b,Trend
1,This skirt is adorable. i like it because its different and i like this length. the cactus look gray in the picture  but they are green.,Trend
1,This dress is nice  but it won't do for my purpose. i considered it for a mother of the groom dress  but it's not long enough for me. the dress is pretty  but very sheer and very low cut so it would require opaque undergarments. it's not possible to tell from the pictures how sheer this dress is.,Trend
1,I saw this online yesterday and i was in the store today to try it on. i assumed it would look average or below average on me and i could just walk away no problem. by no means am i in the financial bracket to be spending this much money on a jumpsuit  yet here i am at home wearing it as i write this review. it is surprisingly flattering. i am 5 feet tall and have a petite frame so wide leg pants never work on me  but this somehow did without making me look bulky. given my height  it comes to ab,Trend
1,"I found this at my local store and ended up buying both colors. the fabric is thicker than a t-shirt. these will go with so many things....jeans to dressy skirts. i normally wear a small but ended up buying the medium (2). the small fit me but was a little too short (for reference i am 5'8""). these will be a staple in my wardrobe all year round. love!",Trend
1,"This dress is just my style. i have been waiting for it to go on sale since it hit new arrivals. when the sale hit the extra 30% off  i pulled the trigger. unfortunately for me  it was a little snug in the bust and as a tall lady  the waist hit me at slightly the wrong spot. i am 5' 9"" and am a 36d. so if you are tall and busty  this will not be the dress for you just from the way it is cut and manufactured. the skirt section of the dress has a hook underneath the vest section that it is pretty",Trend
1,Dress is beautiful in person  light material that is excellent for summer.    this dress is not forgiving in the chest  so ladies if you bigger chested i suggest going up a size or two. i'm 5'4  145 lbs and 34ddd  i usually wear 8 or 10  this dress in a 10 made my look like i was wearing an unflattering sports bra.,Trend
1,This is an adorably gorgeous swing dress. the fabric is soft and flowy  and everything a swing dress should be. i was concerned that it would be too short  but it's the perfect length-fun while still being classy. a nice  chunky  eccentric bib necklace and nude sandal wedges would complete this outfit beautifully. highly recommend!,Trend
